tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1001816,cust_00908,True,Sun Jan 01 01:42:00 +0000 2023,"@AppleSupport battery health is at 77% and phone dies by 2pm, is this normal",1001817,
1001817,AppleSupport,False,Sun Jan 01 02:17:00 +0000 2023,We'd like to check a few things with you. Can you check Settings > Battery > Battery Health & Charging and let us know the max capacity shown?,,1001816
1001818,cust_00909,True,Thu Jul 06 10:19:00 +0000 2023,@AppleSupport how do i transfer photos from my old iphone to the new one,1001819,
1001819,AppleSupport,False,Thu Jul 06 11:08:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1001818
1001820,cust_00910,True,Tue Jan 16 18:33:00 +0000 2024,"@AppleSupport can't sign into icloud on my new phone, says account disabled",1001821,
1001821,AppleSupport,False,Tue Jan 16 18:47:00 +0000 2024,Sorry for the trouble. For account security we can't handle Apple ID specifics here -- please DM us so we can verify and assist further.,,1001820
1001822,cust_00911,True,Wed Mar 08 20:47:00 +0000 2023,@AppleSupport downloaded the new update and now touch id doesn't work at all,1001823,
1001823,AppleSupport,False,Wed Mar 08 21:47:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1001822
1001824,cust_00912,True,Wed Feb 08 17:39:00 +0000 2023,"@AppleSupport my phone won't update past ios 15.7, keeps failing",1001825,
1001825,AppleSupport,False,Wed Feb 08 17:47:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001824
1001826,cust_00913,True,Sun Apr 09 13:35:00 +0000 2023,"@AppleSupport stuck on apple logo for over an hour now, tried restarting",1001827,
1001827,AppleSupport,False,Sun Apr 09 14:39:00 +0000 2023,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1001826
1001828,cust_00914,True,Tue Sep 26 16:50:00 +0000 2023,"@AppleSupport charged twice for the same app purchase, need a refund",1001829,
1001829,AppleSupport,False,Tue Sep 26 18:05:00 +0000 2023,"For unauthorized purchases, please report it directly at reportaproblem.apple.com. If you need further help, DM us the order details.",,1001828
1001830,cust_00915,True,Fri Dec 22 06:47:00 +0000 2023,@AppleSupport ever since ios 15.7 my battery has been terrible,1001831,
1001831,AppleSupport,False,Fri Dec 22 07:55:00 +0000 2023,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1001830
1001832,cust_00916,True,Sun Oct 15 12:25:00 +0000 2023,@AppleSupport requested a refund 2 weeks ago and haven't heard back,1001833,
1001833,AppleSupport,False,Sun Oct 15 13:43:00 +0000 2023,"We understand, let's help resolve this. You can request a refund at reportaproblem.apple.com, or DM us your order ID and we'll check.",,1001832
1001834,cust_00917,True,Wed Sep 20 14:32:00 +0000 2023,@AppleSupport is it normal for my iPhone 13 mini to get hot and lose battery this fast,1001835,
1001835,AppleSupport,False,Wed Sep 20 14:56:00 +0000 2023,We'd like to check a few things with you. Can you check Settings > Battery > Battery Health & Charging and let us know the max capacity shown?,,1001834
1001836,cust_00918,True,Tue Jan 24 17:15:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1001837,
1001837,AppleSupport,False,Tue Jan 24 18:40:00 +0000 2023,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1001836
1001838,cust_00919,True,Tue Apr 18 17:07:00 +0000 2023,"@AppleSupport screen cracked, is it covered under applecare?",1001839,
1001839,AppleSupport,False,Tue Apr 18 18:20:00 +0000 2023,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1001838
1001840,cust_00920,True,Fri Jan 05 04:26:00 +0000 2024,"@AppleSupport estimated delivery keeps getting pushed back, what's going on",1001841,
1001841,AppleSupport,False,Fri Jan 05 05:04:00 +0000 2024,That's not the experience we want. Let's take a closer look -- can you send your order confirmation number in a DM?,,1001840
1001842,cust_00921,True,Fri May 12 00:34:00 +0000 2023,"@AppleSupport screen is unresponsive and phone is warm, won't do anything",1001843,
1001843,AppleSupport,False,Fri May 12 01:54:00 +0000 2023,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1001842
1001844,cust_00922,True,Sun Apr 16 14:14:00 +0000 2023,"@AppleSupport thank you so much for the help yesterday, phone works great now",1001845,
1001845,AppleSupport,False,Sun Apr 16 14:46:00 +0000 2023,Awesome to hear! Don't hesitate to reach out if anything else comes up.,,1001844
1001846,cust_00923,True,Sat Jul 08 04:57:00 +0000 2023,@AppleSupport billed for icloud storage i already cancelled,1001847,
1001847,AppleSupport,False,Sat Jul 08 06:12:00 +0000 2023,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1001846
1001848,cust_00924,True,Tue Jan 09 05:41:00 +0000 2024,@AppleSupport is there a way to see which apps are using the most battery,1001849,
1001849,AppleSupport,False,Tue Jan 09 06:08:00 +0000 2024,Great question! You can use Quick Start or iCloud Backup to transfer everything over -- here's a guide: support.apple.com/HT204350,,1001848
1001850,cust_00925,True,Wed Mar 15 02:27:00 +0000 2023,@AppleSupport update to ios 15.7 and now my apps keep crashing constantly,1001851,
1001851,AppleSupport,False,Wed Mar 15 03:47:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001850
1001852,cust_00926,True,Thu Jul 13 12:01:00 +0000 2023,"@AppleSupport ios 15.7 update bricked my iPhone 11, stuck on apple logo",1001853,
1001853,AppleSupport,False,Thu Jul 13 12:22:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001852
1001854,cust_00927,True,Thu Jan 05 03:34:00 +0000 2023,"@AppleSupport battery health is at 66% and phone dies by 2pm, is this normal",1001855,
1001855,AppleSupport,False,Thu Jan 05 04:19:00 +0000 2023,We'd like to check a few things with you. Can you check Settings > Battery > Battery Health & Charging and let us know the max capacity shown?,,1001854
1001856,cust_00928,True,Tue Mar 21 07:03:00 +0000 2023,@AppleSupport can you explain how family sharing works for app purchases,1001857,
1001857,AppleSupport,False,Tue Mar 21 08:15:00 +0000 2023,Great question! You can use Quick Start or iCloud Backup to transfer everything over -- here's a guide: support.apple.com/HT204350,,1001856
1001858,cust_00929,True,Wed Feb 22 16:56:00 +0000 2023,@AppleSupport can i change the shipping address on my pending order,1001859,
1001859,AppleSupport,False,Wed Feb 22 17:17:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1001858
1001860,cust_00930,True,Sat Dec 02 09:14:00 +0000 2023,"@AppleSupport someone else is using my apple id, how do i secure it",1001861,
1001861,AppleSupport,False,Sat Dec 02 10:02:00 +0000 2023,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1001860
1001862,cust_00931,True,Sun Nov 12 10:07:00 +0000 2023,"@AppleSupport my phone won't update past ios 16.1, keeps failing",1001863,
1001863,AppleSupport,False,Sun Nov 12 10:52:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001862
1001864,cust_00932,True,Thu Dec 14 13:09:00 +0000 2023,"@AppleSupport stuck on apple logo for over an hour now, tried restarting",1001865,
1001865,AppleSupport,False,Thu Dec 14 13:45:00 +0000 2023,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1001864
1001866,cust_00933,True,Mon Jan 02 04:49:00 +0000 2023,@AppleSupport update to ios 16.2 and now my apps keep crashing constantly,1001867,
1001867,AppleSupport,False,Mon Jan 02 06:05:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1001866
1001868,cust_00934,True,Mon Jan 08 08:09:00 +0000 2024,"@AppleSupport charged twice for the same app purchase, need a refund",1001869,
1001869,AppleSupport,False,Mon Jan 08 09:06:00 +0000 2024,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1001868
1001870,cust_00935,True,Fri Dec 22 13:38:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1001871,
1001871,AppleSupport,False,Fri Dec 22 14:49:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1001870
1001872,cust_00936,True,Sun Sep 10 17:34:00 +0000 2023,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1001873,
1001873,AppleSupport,False,Sun Sep 10 18:05:00 +0000 2023,Awesome to hear! Don't hesitate to reach out if anything else comes up.,,1001872
1001874,cust_00937,True,Mon May 01 11:00:00 +0000 2023,@AppleSupport update to ios 16.4 and now my apps keep crashing constantly,1001875,
1001875,AppleSupport,False,Mon May 01 11:47:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1001874
1001876,cust_00938,True,Sat Feb 03 04:18:00 +0000 2024,"@AppleSupport someone else is using my apple id, how do i secure it",1001877,
1001877,AppleSupport,False,Sat Feb 03 04:38:00 +0000 2024,"Let's get your account secured. Please visit iforgot.apple.com to reset your password, or DM us if you're still stuck.",,1001876
1001878,cust_00939,True,Sat Dec 23 22:09:00 +0000 2023,@AppleSupport since the 15.7 update wifi keeps dropping every few minutes,1001879,
1001879,AppleSupport,False,Sat Dec 23 23:36:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1001878
1001880,cust_00940,True,Sat Sep 02 19:55:00 +0000 2023,@AppleSupport update to ios 16.2 and now my apps keep crashing constantly,1001881,
1001881,AppleSupport,False,Sat Sep 02 19:59:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001880
1001882,cust_00941,True,Sat Mar 18 05:30:00 +0000 2023,@AppleSupport cancelled my subscription but still got charged this month,1001883,
1001883,AppleSupport,False,Sat Mar 18 06:29:00 +0000 2023,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1001882
1001884,cust_00942,True,Sat May 27 03:09:00 +0000 2023,"@AppleSupport my iphone iPhone 11 battery drains so fast after the update, it's unusable",1001885,
1001885,AppleSupport,False,Sat May 27 04:06:00 +0000 2023,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1001884
1001886,cust_00943,True,Wed Oct 11 22:53:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1001887,
1001887,AppleSupport,False,Wed Oct 11 23:07:00 +0000 2023,Great question! You can use Quick Start or iCloud Backup to transfer everything over -- here's a guide: support.apple.com/HT204350,,1001886
1001888,cust_00944,True,Thu Jul 13 04:47:00 +0000 2023,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1001889,
1001889,AppleSupport,False,Thu Jul 13 06:07:00 +0000 2023,"That means a lot, thank you for letting us know! 😊",,1001888
1001890,cust_00945,True,Thu Dec 21 14:30:00 +0000 2023,"@AppleSupport my phone won't update past ios 17.0, keeps failing",1001891,
1001891,AppleSupport,False,Thu Dec 21 14:57:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001890
1001892,cust_00946,True,Sat Feb 25 03:04:00 +0000 2023,@AppleSupport my order says delivered but i never got it,1001893,
1001893,AppleSupport,False,Sat Feb 25 03:15:00 +0000 2023,Sorry for the delay! Please DM us your order number and we'll check with the shipping carrier on our end.,,1001892
1001894,cust_00947,True,Thu Nov 02 00:48:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1001895,
1001895,AppleSupport,False,Thu Nov 02 01:01:00 +0000 2023,A swollen battery should be looked at right away for safety. Please stop using the device and visit an Apple Store or Authorized Service Provider as soon as possible.,,1001894
1001896,cust_00948,True,Mon Oct 16 15:02:00 +0000 2023,"@AppleSupport my iphone iPhone 14 battery drains so fast after the update, it's unusable",1001897,
1001897,AppleSupport,False,Mon Oct 16 16:09:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1001896
1001898,cust_00949,True,Sun Jun 11 12:46:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1001899,
1001899,AppleSupport,False,Sun Jun 11 13:01:00 +0000 2023,We'd recommend booking a check-in at your nearest Apple Store or starting a repair request online so we can assess coverage.,,1001898
1001900,cust_00950,True,Thu Feb 01 04:01:00 +0000 2024,"@AppleSupport customer service today was amazing, appreciate you guys",1001901,
1001901,AppleSupport,False,Thu Feb 01 05:03:00 +0000 2024,We're so glad we could help! Thanks for the kind words.,,1001900
1001902,cust_00951,True,Fri Nov 17 02:45:00 +0000 2023,@AppleSupport update to ios 15.7 and now my apps keep crashing constantly,1001903,
1001903,AppleSupport,False,Fri Nov 17 04:05:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001902
1001904,cust_00952,True,Mon Jan 29 10:28:00 +0000 2024,@AppleSupport genuinely impressed with how fast apple support resolved my battery issue,1001905,
1001905,AppleSupport,False,Mon Jan 29 11:58:00 +0000 2024,Awesome to hear! Don't hesitate to reach out if anything else comes up.,,1001904
1001906,cust_00953,True,Wed May 03 06:39:00 +0000 2023,@AppleSupport requested a refund 2 weeks ago and haven't heard back,1001907,
1001907,AppleSupport,False,Wed May 03 07:00:00 +0000 2023,"For unauthorized purchases, please report it directly at reportaproblem.apple.com. If you need further help, DM us the order details.",,1001906
1001908,cust_00954,True,Sun Oct 08 02:31:00 +0000 2023,@AppleSupport ordered my iPhone XR 2 weeks ago and it still says preparing to ship,1001909,
1001909,AppleSupport,False,Sun Oct 08 03:47:00 +0000 2023,Sorry for the delay! Please DM us your order number and we'll check with the shipping carrier on our end.,,1001908
1001910,cust_00955,True,Fri Jun 30 02:04:00 +0000 2023,@AppleSupport forgot my apple id password and the reset email isn't coming,1001911,
1001911,AppleSupport,False,Fri Jun 30 02:22:00 +0000 2023,Sorry for the trouble. For account security we can't handle Apple ID specifics here -- please DM us so we can verify and assist further.,,1001910
1001912,cust_00956,True,Sat Jan 21 11:54:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1001913,
1001913,AppleSupport,False,Sat Jan 21 13:02:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1001912
1001914,cust_00957,True,Tue Jul 11 02:43:00 +0000 2023,"@AppleSupport someone else is using my apple id, how do i secure it",1001915,
1001915,AppleSupport,False,Tue Jul 11 02:53:00 +0000 2023,"If you believe your account was accessed by someone else, please change your password immediately at iforgot.apple.com and enable two-factor authentication.",,1001914
1001916,cust_00958,True,Mon Dec 25 17:00:00 +0000 2023,@AppleSupport how much would it cost to fix a cracked back glass on iPhone 12,1001917,
1001917,AppleSupport,False,Mon Dec 25 17:52:00 +0000 2023,We'd recommend booking a check-in at your nearest Apple Store or starting a repair request online so we can assess coverage.,,1001916
1001918,cust_00959,True,Sat Dec 09 02:22:00 +0000 2023,@AppleSupport how do i free up storage on my iPhone XR without deleting photos,1001919,
1001919,AppleSupport,False,Sat Dec 09 02:38:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1001918
1001920,cust_00960,True,Mon Jan 29 13:12:00 +0000 2024,@AppleSupport billed for icloud storage i already cancelled,1001921,
1001921,AppleSupport,False,Mon Jan 29 14:15:00 +0000 2024,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1001920
1001922,cust_00961,True,Tue May 23 14:02:00 +0000 2023,@AppleSupport downloaded the new update and now touch id doesn't work at all,1001923,
1001923,AppleSupport,False,Tue May 23 14:09:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1001922
1001924,cust_00962,True,Wed Feb 01 11:50:00 +0000 2023,@AppleSupport billed for icloud storage i already cancelled,1001925,
1001925,AppleSupport,False,Wed Feb 01 12:27:00 +0000 2023,"We understand, let's help resolve this. You can request a refund at reportaproblem.apple.com, or DM us your order ID and we'll check.",,1001924
1001926,cust_00963,True,Wed Nov 22 05:05:00 +0000 2023,"@AppleSupport tracking hasn't updated in 5 days, where is my order",1001927,
1001927,AppleSupport,False,Wed Nov 22 06:01:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1001926
1001928,cust_00964,True,Thu Apr 20 21:57:00 +0000 2023,"@AppleSupport thank you so much for the help yesterday, phone works great now",1001929,
1001929,AppleSupport,False,Thu Apr 20 22:25:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1001928
1001930,cust_00965,True,Thu Aug 03 15:30:00 +0000 2023,"@AppleSupport can't sign into icloud on my new phone, says account disabled",1001931,
1001931,AppleSupport,False,Thu Aug 03 16:49:00 +0000 2023,Sorry for the trouble. For account security we can't handle Apple ID specifics here -- please DM us so we can verify and assist further.,,1001930
1001932,cust_00966,True,Thu Feb 09 23:42:00 +0000 2023,@AppleSupport need to book a repair appointment for water damage,1001933,
1001933,AppleSupport,False,Fri Feb 10 00:43:00 +0000 2023,A swollen battery should be looked at right away for safety. Please stop using the device and visit an Apple Store or Authorized Service Provider as soon as possible.,,1001932
1001934,cust_00967,True,Wed Sep 13 10:07:00 +0000 2023,"@AppleSupport my ipad won't charge or turn on, tried different cables",1001935,
1001935,AppleSupport,False,Wed Sep 13 11:31:00 +0000 2023,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1001934
1001936,cust_00968,True,Thu Jan 19 06:47:00 +0000 2023,@AppleSupport update to ios 15.7 and now my apps keep crashing constantly,1001937,
1001937,AppleSupport,False,Thu Jan 19 07:16:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001936
1001938,cust_00969,True,Thu Dec 14 18:00:00 +0000 2023,"@AppleSupport my phone has a manufacturing defect, camera bump is uneven, can i get a replacement",1001939,
1001939,AppleSupport,False,Thu Dec 14 19:06:00 +0000 2023,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1001938
1001940,cust_00970,True,Mon Jul 31 13:22:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1001941,
1001941,AppleSupport,False,Mon Jul 31 14:19:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1001940
1001942,cust_00971,True,Sat Apr 01 17:38:00 +0000 2023,@AppleSupport forgot my apple id password and the reset email isn't coming,1001943,
1001943,AppleSupport,False,Sat Apr 01 19:00:00 +0000 2023,Sorry for the trouble. For account security we can't handle Apple ID specifics here -- please DM us so we can verify and assist further.,,1001942
1001944,cust_00972,True,Tue Feb 14 03:05:00 +0000 2023,"@AppleSupport ios 16.1 update bricked my iPhone SE, stuck on apple logo",1001945,
1001945,AppleSupport,False,Tue Feb 14 04:04:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1001944
1001946,cust_00973,True,Wed Oct 25 01:42:00 +0000 2023,"@AppleSupport thank you so much for the help yesterday, phone works great now",1001947,
1001947,AppleSupport,False,Wed Oct 25 02:10:00 +0000 2023,We're so glad we could help! Thanks for the kind words.,,1001946
1001948,cust_00974,True,Sun Mar 05 11:50:00 +0000 2023,@AppleSupport how do i free up storage on my iPhone SE without deleting photos,1001949,
1001949,AppleSupport,False,Sun Mar 05 12:21:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1001948
1001950,cust_00975,True,Fri May 26 08:56:00 +0000 2023,"@AppleSupport thank you so much for the help yesterday, phone works great now",1001951,
1001951,AppleSupport,False,Fri May 26 09:00:00 +0000 2023,"That means a lot, thank you for letting us know! 😊",,1001950
1001952,cust_00976,True,Mon Mar 20 11:53:00 +0000 2023,@AppleSupport is it normal for my iPhone 14 to get hot and lose battery this fast,1001953,
1001953,AppleSupport,False,Mon Mar 20 12:46:00 +0000 2023,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1001952
1001954,cust_00977,True,Sun Nov 12 20:25:00 +0000 2023,"@AppleSupport screen cracked, is it covered under applecare?",1001955,
1001955,AppleSupport,False,Sun Nov 12 21:34:00 +0000 2023,This sounds like it needs a closer look by a technician. You can check your coverage and start a service request at getsupport.apple.com.,,1001954
1001956,cust_00978,True,Sat Aug 12 07:06:00 +0000 2023,"@AppleSupport phone fell in water and now it won't power on, please help",1001957,
1001957,AppleSupport,False,Sat Aug 12 08:19:00 +0000 2023,"Please try charging with a different cable/adapter for 15+ minutes, then attempt a force restart. Let us know what happens.",,1001956
1001958,cust_00979,True,Thu Jun 15 06:05:00 +0000 2023,"@AppleSupport my iPhone 11 won't turn on at all, screen is completely black",1001959,
1001959,AppleSupport,False,Thu Jun 15 07:17:00 +0000 2023,"Please try charging with a different cable/adapter for 15+ minutes, then attempt a force restart. Let us know what happens.",,1001958
1001960,cust_00980,True,Fri Oct 20 12:01:00 +0000 2023,@AppleSupport update to ios 15.7 and now my apps keep crashing constantly,1001961,
1001961,AppleSupport,False,Fri Oct 20 12:32:00 +0000 2023,That's not expected after an update. Can you tell us the exact iOS version and model? We'll go from there.,,1001960
1001962,cust_00981,True,Mon Apr 10 17:53:00 +0000 2023,"@AppleSupport tracking hasn't updated in 5 days, where is my order",1001963,
1001963,AppleSupport,False,Mon Apr 10 19:16:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1001962
1001964,cust_00982,True,Thu Nov 23 18:55:00 +0000 2023,"@AppleSupport my iphone iPhone 12 battery drains so fast after the update, it's unusable",1001965,
1001965,AppleSupport,False,Thu Nov 23 19:31:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1001964
1001966,cust_00983,True,Fri Feb 17 02:31:00 +0000 2023,"@AppleSupport stuck on apple logo for over an hour now, tried restarting",1001967,
1001967,AppleSupport,False,Fri Feb 17 03:36:00 +0000 2023,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1001966
1001968,cust_00984,True,Tue Apr 18 21:26:00 +0000 2023,@AppleSupport since the 15.7 update wifi keeps dropping every few minutes,1001969,
1001969,AppleSupport,False,Tue Apr 18 21:51:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001968
1001970,cust_00985,True,Thu Mar 02 10:22:00 +0000 2023,@AppleSupport ever since ios 16.1 my battery has been terrible,1001971,
1001971,AppleSupport,False,Thu Mar 02 11:42:00 +0000 2023,Sorry to hear this! A few background app or settings checks can help here. Mind moving to DM so we can look into your device specifics?,,1001970
1001972,cust_00986,True,Mon Oct 02 00:33:00 +0000 2023,@AppleSupport is it normal for my iPhone 12 Pro to get hot and lose battery this fast,1001973,
1001973,AppleSupport,False,Mon Oct 02 00:53:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1001972
1001974,cust_00987,True,Sun Feb 12 23:44:00 +0000 2023,@AppleSupport how much would it cost to fix a cracked back glass on iPhone 13 mini,1001975,
1001975,AppleSupport,False,Mon Feb 13 00:57:00 +0000 2023,We'd recommend booking a check-in at your nearest Apple Store or starting a repair request online so we can assess coverage.,,1001974
1001976,cust_00988,True,Mon Aug 28 23:51:00 +0000 2023,@AppleSupport can i change the shipping address on my pending order,1001977,
1001977,AppleSupport,False,Tue Aug 29 01:21:00 +0000 2023,We can help look into that. Could you send us your order number via DM so we can check the latest status?,,1001976
1001978,cust_00989,True,Fri Jul 21 03:37:00 +0000 2023,"@AppleSupport estimated delivery keeps getting pushed back, what's going on",1001979,
1001979,AppleSupport,False,Fri Jul 21 04:34:00 +0000 2023,That's not the experience we want. Let's take a closer look -- can you send your order confirmation number in a DM?,,1001978
1001980,cust_00990,True,Tue Jun 13 19:06:00 +0000 2023,"@AppleSupport estimated delivery keeps getting pushed back, what's going on",1001981,
1001981,AppleSupport,False,Tue Jun 13 19:17:00 +0000 2023,That's not the experience we want. Let's take a closer look -- can you send your order confirmation number in a DM?,,1001980
1001982,cust_00991,True,Mon Mar 27 01:32:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1001983,
1001983,AppleSupport,False,Mon Mar 27 01:38:00 +0000 2023,"Check Settings > General > iPhone Storage for a breakdown by app, plus recommendations to free up space.",,1001982
1001984,cust_00992,True,Mon Apr 03 10:27:00 +0000 2023,@AppleSupport update to ios 16.2 and now my apps keep crashing constantly,1001985,
1001985,AppleSupport,False,Mon Apr 03 11:10:00 +0000 2023,"Let's help get this resolved. Have you tried a force restart? Press and quickly release Volume Up, then Volume Down, then hold the Side button.",,1001984
1001986,cust_00993,True,Thu Jan 05 10:44:00 +0000 2023,"@AppleSupport ios 16.2 update bricked my iPhone 14, stuck on apple logo",1001987,
1001987,AppleSupport,False,Thu Jan 05 10:55:00 +0000 2023,"Sorry about that. First, try restarting your device. If the issue persists, we can look deeper -- mind sending us a DM?",,1001986
1001988,cust_00994,True,Fri May 26 19:13:00 +0000 2023,@AppleSupport requested a refund 2 weeks ago and haven't heard back,1001989,
1001989,AppleSupport,False,Fri May 26 20:09:00 +0000 2023,Sorry about the unexpected charge. Please DM us the receipt/order number so we can look into a refund on our end.,,1001988
1001990,cust_00995,True,Mon Jun 12 10:12:00 +0000 2023,@AppleSupport cancelled my subscription but still got charged this month,1001991,
1001991,AppleSupport,False,Mon Jun 12 10:30:00 +0000 2023,"We understand, let's help resolve this. You can request a refund at reportaproblem.apple.com, or DM us your order ID and we'll check.",,1001990
1001992,cust_00996,True,Wed Mar 29 19:20:00 +0000 2023,@AppleSupport can you explain how family sharing works for app purchases,1001993,
1001993,AppleSupport,False,Wed Mar 29 20:36:00 +0000 2023,Great question! You can use Quick Start or iCloud Backup to transfer everything over -- here's a guide: support.apple.com/HT204350,,1001992
1001994,cust_00997,True,Fri Aug 25 09:08:00 +0000 2023,@AppleSupport ever since ios 17.1 my battery has been terrible,1001995,
1001995,AppleSupport,False,Fri Aug 25 09:19:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1001994
1001996,cust_00998,True,Sat Feb 18 13:46:00 +0000 2023,@AppleSupport is there a way to see which apps are using the most battery,1001997,
1001997,AppleSupport,False,Sat Feb 18 14:52:00 +0000 2023,You can toggle that off in Settings > Messages > Send Read Receipts. Let us know if you run into any issues!,,1001996
1001998,cust_00999,True,Fri Jul 21 09:44:00 +0000 2023,@AppleSupport ever since ios 15.7 my battery has been terrible,1001999,
1001999,AppleSupport,False,Fri Jul 21 09:53:00 +0000 2023,We'd like to check a few things with you. Can you check Settings > Battery > Battery Health & Charging and let us know the max capacity shown?,,1001998
1002000,cust_01000,True,Mon Mar 13 03:20:00 +0000 2023,@AppleSupport ever since ios 16.2 my battery has been terrible,1002001,
1002001,AppleSupport,False,Mon Mar 13 03:29:00 +0000 2023,"That doesn't sound right. Let's get this sorted -- which iOS version are you on, and does this happen with specific apps or all the time?",,1002000
1002002,cust_01001,True,Mon Jan 23 03:03:00 +0000 2023,@AppleSupport my order says delivered but i never got it,1002003,
1002003,AppleSupport,False,Mon Jan 23 03:27:00 +0000 2023,That's not the experience we want. Let's take a closer look -- can you send your order confirmation number in a DM?,,1002002
1002004,cust_01002,True,Thu Oct 26 14:07:00 +0000 2023,"@AppleSupport phone fell in water and now it won't power on, please help",1002005,
1002005,AppleSupport,False,Thu Oct 26 15:16:00 +0000 2023,"Sorry to hear this. If a force restart doesn't help, this may need a closer look. Can you DM us your device serial number?",,1002004
